iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
2640 -2130.17 0.0109299 40 6 1.09506 40 7 0.598617 40 8 0.153233 40 7 0.0938172 40 11 0.0920044 40 8 0.588922 40 5 0.169421 40 7 0.119023 40 12 0.6 0 0 19360 15567
2680 -2126.55 0.00972716 40 10 1.09297 40 9 0.489644 40 6 0.088626 40 8 0.071584 40 4 0.122189 40 7 0.581908 40 4 0.110656 40 10 0.259486 40 15 0.6 0 0 19360 15702
2720 -2091.87 0.0116565 40 15 1.04956 40 3 0.402773 40 16 0.185138 40 5 0.038861 40 16 0.095325 40 9 0.473414 40 8 0.175756 40 7 0.261039 40 9 0.6 0 0 19360 15627
2760 -2118.44 0.0125141 40 9 1.18886 40 6 0.623234 40 7 0.0949566 40 6 0.0611246 40 6 0.0884392 40 7 0.327152 40 8 0.149498 40 9 0.445673 40 8 0.6 0 0 19360 15576
2800 -2120.25 0.0131056 40 8 1.17775 40 4 0.402063 40 8 0.179127 40 7 0.0759311 40 14 0.0993372 40 12 0.377276 40 6 0.190044 40 6 0.103797 40 12 0.6 0 0 19360 15951
2840 -2125.89 0.00948054 40 8 1.13768 40 3 0.239871 40 9 0.277642 40 10 0.105001 40 9 0.122169 40 12 0.508668 40 5 0.15026 40 11 0.266816 40 11 0.6 0 0 19360 15926
2880 -2118.07 0.0100009 40 11 1.10793 40 7 0.72308 40 13 0.10689 40 10 0.0947163 40 15 0.164903 40 5 0.54103 40 9 0.115029 40 11 0.455681 40 8 0.6 0 0 19360 15580
2920 -2109.66 0.0122782 40 9 1.3274 40 10 0.954552 40 7 0.169303 40 9 0.066388 40 13 0.099523 40 7 0.379573 40 3 0.0776225 40 7 0.355219 40 11 0.6 0 0 19360 15660
2960 -2106.39 0.013221 40 4 0.949753 40 7 0.421635 40 10 0.347457 40 7 0.0503207 40 13 0.0730237 40 8 0.534774 40 7 0.144895 40 7 0.334572 40 8 0.6 0 0 19360 15933
3000 -2139.54 0.0125248 40 11 1.37679 40 3 0.783198 40 11 0.105622 40 5 0.0719717 40 9 0.0805421 40 13 0.380173 40 3 0.139281 40 5 0.259434 40 10 0.6 0 0 19360 15878
3040 -2108.74 0.0121566 40 7 0.995973 40 7 0.765632 40 10 0.105085 40 8 0.0671392 40 14 0.167908 40 5 0.575115 40 11 0.162794 40 4 0.0807624 40 13 0.6 0 0 19360 15758
3080 -2125.19 0.0115194 40 8 1.17432 40 11 0.596489 40 11 0.104022 40 5 0.0463235 40 14 0.131211 40 8 0.492127 40 3 0.141518 40 8 0.211179 40 9 0.6 0 0 19360 15771
3120 -2156.53 0.0100174 40 14 0.918065 40 6 0.0153697 40 9 0.252908 40 7 0.0520652 40 12 0.149537 40 10 0.474424 40 3 0.190472 40 7 0.774522 40 11 0.6 0 0 19360 15449
3160 -2091.73 0.0135621 40 7 1.10777 40 8 0.68093 40 7 0.245196 40 10 0.0333773 40 9 0.0921218 40 6 0.586425 40 10 0.28084 40 6 0.0265468 40 13 0.6 0 0 19360 15802
3200 -2095.32 0.0104942 40 10 0.952902 40 8 0.41136 40 6 0.324952 40 8 0.0499704 40 9 0.0914497 40 9 0.590582 40 6 0.191268 40 10 0.147873 40 8 0.6 0 0 19360 15700
3240 -2125.43 0.0119749 40 8 0.979376 40 5 0.704349 40 4 0.137286 40 8 0.078862 40 14 0.109768 40 6 0.602505 40 11 0.193639 40 8 0.35842 40 12 0.6 0 0 19360 15571
3280 -2082.61 0.0114629 40 5 1.04704 40 6 0.456655 40 7 0.172518 40 9 0.0428443 40 12 0.101675 40 7 0.485883 40 6 0.122674 40 9 0.202832 40 13 0.6 0 0 19360 15827
3320 -2111.85 0.0116254 40 14 1.09946 40 4 0.53535 40 14 0.23797 40 7 0.0750672 40 11 0.129304 40 3 0.460594 40 7 0.169486 40 1 0.180741 40 17 0.6 0 0 19360 15627
3360 -2081.48 0.0089461 40 8 1.12472 40 6 0.658599 40 12 0.181922 40 8 0.0982513 40 15 0.135169 40 11 0.490534 40 5 0.174323 40 10 0.224793 40 9 0.6 0 0 19360 15742
3400 -2152.16 0.0138813 40 11 1.06822 40 7 0.921848 40 11 0.219152 40 8 0.0722189 40 14 0.141064 40 4 0.456149 40 4 0.0996015 40 7 0.162382 40 12 0.6 0 0 19360 15644
3440 -2118.32 0.0113782 40 7 1.0034 40 1 0.611778 40 7 0.119341 40 12 0.060849 40 11 0.171569 40 6 0.434814 40 5 0.183849 40 7 0.61974 40 12 0.6 0 0 19360 15647
3480 -2135.32 0.0128749 40 4 0.883263 40 7 0.188068 40 10 0.155071 40 8 0.0663995 40 14 0.14354 40 6 0.41913 40 4 0.0967896 40 14 0.746288 40 14 0.6 0 0 19360 15762
3520 -2116.89 0.00924627 40 5 1.13888 40 9 0.613341 40 6 0.263706 40 7 0.0577618 40 10 0.093821 40 8 0.323838 40 7 0.153772 40 10 0.205147 40 10 0.6 0 0 19360 15767
3560 -2141.58 0.0102066 40 6 1.02749 40 7 0.502563 40 9 0.260263 40 6 0.0830337 40 8 0.176307 40 10 0.593487 40 5 0.196523 40 6 0.317415 40 12 0.6 0 0 19360 15610
3600 -2121.05 0.0119063 40 9 0.714065 40 7 0.153598 40 3 0.250927 40 6 0.0858265 40 14 0.116627 40 11 0.747187 40 9 0.110879 40 4 0.09347 40 13 0.6 0 0 19360 15772
