iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
4240 -1422.75 0.0229723 40 6 1.43919 40 9 0.647261 40 17 0.263561 40 8 0.178055 40 15 0.082814 40 12 0.350599 40 6 0.24321 40 12 0.205416 40 13 0.6 0 0 13080 10649
4280 -1426.21 0.0268615 40 8 1.23677 40 10 0.753127 40 6 0.185589 40 8 0.0907112 40 11 0.100765 40 10 0.404574 40 5 0.146886 40 10 0.162996 40 11 0.6 0 0 13080 10724
4320 -1422.8 0.0169643 40 9 1.36677 40 8 0.462397 40 6 0.140577 40 10 0.274103 40 16 0.128548 40 9 0.459392 40 5 0.139763 40 5 0.321413 40 9 0.6 0 0 13080 10582
4360 -1398.53 0.0215904 40 6 1.09145 40 8 0.486403 40 11 0.178021 40 11 0.123587 40 14 0.0800073 40 18 0.394326 40 8 0.202243 40 7 0.806848 40 11 0.6 0 0 13080 10535
4400 -1416.49 0.0168488 40 4 1.60191 40 12 0.778943 40 5 0.263073 40 16 0.137531 40 14 0.133565 40 13 0.321837 40 5 0.197948 40 15 0.336219 40 7 0.6 0 0 13080 10665
4440 -1441.29 0.0145209 40 8 1.78925 40 3 0.785811 40 2 0.38935 40 6 0.15495 40 11 0.0421046 40 12 0.273376 40 6 0.148511 40 5 0.276964 40 11 0.6 0 0 13080 10396
4480 -1446.57 0.0186496 40 6 1.40447 40 8 0.416652 40 4 0.608619 40 13 0.0667514 40 10 0.0732746 40 9 0.337852 40 6 0.306656 40 8 0.561326 40 12 0.6 0 0 13080 10516
4520 -1414.53 0.0202935 40 10 1.40295 40 7 0.912388 40 5 0.669542 40 14 0.122704 40 13 0.106472 40 11 0.453056 40 11 0.180674 40 10 0.718224 40 10 0.6 0 0 13080 10632
4560 -1421.81 0.0202523 40 13 1.39707 40 9 0.469395 40 10 0.0912171 40 11 0.119608 40 10 0.0614405 40 19 0.351953 40 6 0.282024 40 9 0.684292 40 10 0.6 0 0 13080 10556
4600 -1410.37 0.0263318 40 11 1.28032 40 11 0.557189 40 8 0.150624 40 8 0.199349 40 14 0.0344421 40 15 0.394623 40 10 0.231452 40 11 0.248102 40 11 0.6 0 0 13080 10660
4640 -1404.88 0.0137764 40 11 1.47971 40 5 0.525027 40 13 0.392312 40 13 0.0552943 40 15 0.157104 40 15 0.326283 40 8 0.314968 40 6 0.365709 40 10 0.6 0 0 13080 10723
4680 -1429.49 0.0269082 40 15 0.806572 40 11 0.283554 40 3 0.115068 40 6 0.242591 40 15 0.058149 40 11 0.689859 40 11 0.385773 40 5 0.354041 40 14 0.6 0 0 13080 10549
4720 -1424.05 0.0152325 40 11 1.45404 40 11 0.712414 40 7 0.139801 40 11 0.0807619 40 5 0.157264 40 10 0.348248 40 7 0.34213 40 8 0.21928 40 10 0.6 0 0 13080 10561
4760 -1433.34 0.0191943 40 9 1.18649 40 11 0.58136 40 5 0.491323 40 5 0.130596 40 14 0.142346 40 17 0.506236 40 11 0.217934 40 12 0.348757 40 11 0.6 0 0 13080 10528
4800 -1416.23 0.0267448 40 8 0.956516 40 9 0.566932 40 11 0.374512 40 5 0.201823 40 18 0.10054 40 11 0.344118 40 9 0.139953 40 6 0.228522 40 9 0.6 0 0 13080 10756
4840 -1386.57 0.0156014 40 13 1.51575 40 6 0.519286 40 7 0.230204 40 7 0.132497 40 15 0.129647 40 17 0.47051 40 9 0.246248 40 15 0.180745 40 11 0.6 0 0 13080 10482
4880 -1428.54 0.0179307 40 13 1.63256 40 12 0.747405 40 11 0.11408 40 11 0.159048 40 12 0.039626 40 15 0.458278 40 6 0.265346 40 7 0.484576 40 13 0.6 0 0 13080 10420
4920 -1417.41 0.0175176 40 11 1.29617 40 12 0.405154 40 8 0.357117 40 5 0.19649 40 15 0.0874211 40 13 0.334534 40 7 0.200968 40 11 0.183841 40 7 0.6 0 0 13080 10600
4960 -1447.19 0.0202214 40 8 0.97119 40 12 0.591932 40 4 0.314265 40 12 0.199232 40 11 0.150239 40 16 0.63817 40 7 0.323792 40 10 0.57101 40 13 0.6 0 0 13080 10798
5000 -1444.89 0.0234622 40 7 1.28416 40 15 0.884757 40 8 0.260358 40 12 0.124129 40 13 0.14008 40 15 0.476819 40 5 0.15953 40 10 0.375234 40 10 0.6 0 0 13080 10843
5040 -1414.5 0.0158302 40 9 1.65208 40 8 0.695983 40 4 0.315109 40 9 0.145924 40 6 0.156809 40 9 0.331431 40 9 0.396456 40 7 0.257518 40 6 0.6 0 0 13080 10348
