iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
390 -1752.52 0.0145099 10 2 0.968764 10 3 0.362581 10 5 0.155124 10 3 0.103531 10 3 0.101248 10 1 0.792327 10 3 0.142806 10 1 0.22765 10 4 0.6 0 0 3860 3162
400 -1729.63 0.0148415 10 5 0.983971 10 1 0.62794 10 5 0.177541 10 2 0.0907527 10 2 0.104105 10 3 0.420823 10 4 0.231968 10 3 0.110935 10 6 0.6 0 0 3860 3216
410 -1761.57 0.0151133 10 2 0.910949 10 3 0.642361 10 3 0.117233 10 1 0.0396732 10 2 0.113066 10 1 0.488094 10 2 0.254821 10 4 0.185933 10 5 0.6 0 0 3860 3228
420 -1747.03 0.00990214 10 3 0.848222 10 3 0.346479 10 5 0.528554 10 2 0.0490611 10 7 0.0601585 10 3 0.488094 10 0 0.218836 10 2 0.0746079 10 2 0.6 0 0 3860 3194
430 -1708.93 0.0153611 10 3 0.868929 10 3 0.673561 10 5 0.0732539 10 3 0.102007 10 6 0.0601585 10 0 0.488094 10 0 0.0870564 10 2 0.149548 10 3 0.6 0 0 3860 3245
440 -1768.48 0.0157211 10 3 0.758347 10 4 0.673561 10 0 0.148307 10 2 0.112389 10 1 0.136326 10 3 0.492356 10 2 0.208613 10 3 0.454912 10 4 0.6 0 0 3860 3265
450 -1729.68 0.0152123 10 2 0.544702 10 4 0.433675 10 1 0.157564 10 1 0.0805658 10 4 0.219743 10 2 0.811964 10 2 0.274087 10 1 0.285885 10 6 0.6 0 0 3860 3210
460 -1756.86 0.0158307 10 3 0.523443 10 1 0.552239 10 4 0.200107 10 3 0.168346 10 5 0.217383 10 3 0.807874 10 2 0.121398 10 1 0.691098 10 2 0.6 0 0 3860 3241
470 -1737.14 0.0165559 10 1 0.537511 10 3 0.571869 10 3 0.0630329 10 2 0.0282128 10 7 0.131262 10 3 0.760229 10 2 0.108664 10 4 0.238368 10 6 0.6 0 0 3860 3247
480 -1773.62 0.0165559 10 0 0.507992 10 1 1.10024 10 6 0.122259 10 2 0.0856542 10 4 0.125899 10 3 1.06261 10 1 0.299938 10 3 0.749355 10 3 0.6 0 0 3860 3277
490 -1762.52 0.0171478 10 3 0.507992 10 0 1.16189 10 1 0.24332 10 4 0.104346 10 1 0.163148 10 4 0.838341 10 3 0.227742 10 1 0.17708 10 5 0.6 0 0 3860 3303
500 -1723.02 0.013081 10 3 0.954137 10 4 1.04321 10 1 0.115501 10 1 0.136762 10 4 0.140117 10 3 0.566973 10 1 0.178361 10 3 0.345533 10 5 0.6 0 0 3860 3169
510 -1709.66 0.0132995 10 2 0.969745 10 3 0.663585 10 1 0.184347 10 3 0.0601368 10 6 0.118574 10 3 0.480264 10 1 0.157653 10 2 0.41897 10 3 0.6 0 0 3860 3127
520 -1743.06 0.0160749 10 3 0.7709 10 1 0.76138 10 2 0.0922528 10 5 0.0278208 10 3 0.0602598 10 5 0.546132 10 1 0.162026 10 3 0.106609 10 6 0.6 0 0 3860 3240
530 -1762.63 0.011443 10 3 1.10763 10 1 1.22863 10 2 0.158294 10 1 0.068012 10 6 0.121064 10 4 0.655407 10 2 0.299933 10 3 0.114273 10 7 0.6 0 0 3860 3176
540 -1734.37 0.0128936 10 3 0.903678 10 3 1.02118 10 2 0.131525 10 3 0.187952 10 3 0.0836919 10 5 0.714704 10 2 0.280125 10 1 0.212441 10 4 0.6 0 0 3860 3080
550 -1722.14 0.0147082 10 2 0.908084 10 5 0.947039 10 3 0.0714947 10 4 0.121556 10 6 0.0836919 10 0 0.714704 10 0 0.460972 10 2 0.384792 10 2 0.6 0 0 3860 3217
560 -1742.85 0.0141354 10 1 0.956416 10 3 0.947039 10 0 0.211 10 2 0.0816299 10 4 0.0998369 10 1 0.530552 10 3 0.216786 10 4 0.183303 10 6 0.6 0 0 3860 3231
570 -1755.48 0.0148374 10 2 0.87803 10 2 0.659851 10 3 0.112337 10 3 0.0732753 10 7 0.0998369 10 0 0.530552 10 0 0.201156 10 4 0.0537035 10 3 0.6 0 0 3860 3223
580 -1715.85 0.0128439 10 2 0.926427 10 1 0.546823 10 3 0.170063 10 2 0.0793295 10 1 0.0598843 10 4 0.426497 10 1 0.131835 10 2 0.180628 10 4 0.6 0 0 3860 3224
590 -1703.98 0.0130251 10 2 1.00421 10 6 0.680879 10 2 0.111703 10 1 0.108556 10 6 0.147597 10 4 0.426497 10 0 0.192711 10 2 0.229266 10 3 0.6 0 0 3860 3174
600 -1742.85 0.0130251 10 0 0.928631 10 2 0.630511 10 1 0.103394 10 2 0.128958 10 6 0.168449 10 3 0.383077 10 1 0.192711 10 0 0.350728 10 2 0.6 0 0 3860 3155
610 -1726.16 0.014068 10 1 1.04292 10 3 0.901171 10 3 0.294508 10 2 0.100025 10 3 0.118527 10 4 0.399193 10 1 0.210376 10 4 0.308502 10 4 0.6 0 0 3860 3168
620 -1734.65 0.011588 10 2 0.906897 10 1 0.353579 10 4 0.134705 10 2 0.0932264 10 6 0.140888 10 4 0.399193 10 0 0.210376 10 0 0.17062 10 1 0.6 0 0 3860 3153
630 -1718.27 0.011588 10 0 1.08841 10 1 1.137 10 4 0.134705 10 0 0.0815905 10 4 0.070046 10 3 0.554896 10 4 0.210376 10 0 0.145492 10 6 0.6 0 0 3860 3139
640 -1706.64 0.0121785 10 1 1.1316 10 1 0.951347 10 2 0.0941362 10 2 0.158675 10 7 0.0765349 10 2 0.424645 10 2 0.0935794 10 1 0.148214 10 8 0.6 0 0 3860 3186
650 -1731.22 0.0154236 10 3 0.961255 10 1 0.749048 10 2 0.0834473 10 2 0.0401141 10 4 0.0798028 10 1 0.399955 10 2 0.20801 10 1 0.0992456 10 3 0.6 0 0 3860 3167
660 -1745.8 0.00976104 10 3 0.961255 10 0 1.01989 10 3 0.126141 10 1 0.191359 10 4 0.117932 10 3 0.66659 10 4 0.130628 10 1 0.125768 10 6 0.6 0 0 3860 3151
670 -1745.99 0.0145054 10 3 1.05996 10 3 1.12341 10 2 0.241642 10 4 0.0478421 10 3 0.118002 10 1 0.47457 10 2 0.130628 10 0 0.23733 10 1 0.6 0 0 3860 3170
680 -1734.58 0.0176165 10 4 0.824828 10 1 1.05533 10 3 0.210624 10 3 0.0839947 10 3 0.117408 10 1 0.623115 10 1 0.130936 10 1 0.0872271 10 4 0.6 0 0 3860 3184
