iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
570 -2154.03 0.0146555 10 1 0.765006 10 2 1.09808 10 2 0.190893 10 5 0.0624383 10 3 0.0852312 10 3 0.579761 10 0 0.268856 10 2 0.155215 10 3 1 0 0 4820 3983
580 -2141.93 0.0125764 10 3 0.94139 10 4 0.891898 10 1 0.27307 10 3 0.118864 10 2 0.116085 10 5 0.590174 10 1 0.183989 10 2 0.147483 10 3 1 0 0 4820 3960
590 -2148.91 0.0116388 10 2 0.845532 10 2 1.07605 10 2 0.443211 10 1 0.0737911 10 2 0.116085 10 0 0.433762 10 4 0.115342 10 2 0.0510798 10 2 1 0 0 4820 3972
600 -2129.03 0.0110112 10 2 0.845532 10 0 1.07605 10 0 0.333215 10 2 0.082089 10 6 0.120717 10 5 0.433762 10 0 0.149593 10 5 0.0844077 10 5 1 0 0 4820 3986
610 -2116.3 0.0121184 10 3 1.01614 10 3 1.11682 10 3 0.0672305 10 2 0.0197823 10 6 0.0639919 10 6 0.342628 10 1 0.126153 10 5 0.403403 10 3 1 0 0 4820 4036
620 -2171.16 0.0137817 10 1 1.01614 10 0 1.1345 10 1 0.100799 10 1 0.0440062 10 4 0.0888232 10 3 0.347375 10 1 0.164209 10 5 0.410071 10 2 1 0 0 4820 3947
630 -2134.25 0.0140643 10 1 1.01614 10 0 0.785562 10 3 0.0970678 10 3 0.0404595 10 6 0.0642225 10 1 0.318671 10 2 0.0559382 10 1 0.199466 10 4 1 0 0 4820 4016
640 -2146.53 0.0149911 10 1 0.68546 10 3 0.86308 10 6 0.164968 10 4 0.0625139 10 4 0.145507 10 5 0.405994 10 1 0.075207 10 1 0.299449 10 2 1 0 0 4820 3985
650 -2140.39 0.0133139 10 3 0.735609 10 1 0.86308 10 0 0.147005 10 2 0.0596891 10 4 0.132592 10 1 0.541035 10 2 0.205535 10 3 0.167057 10 4 1 0 0 4820 3994
660 -2161.02 0.0125463 10 2 0.78948 10 1 0.86308 10 0 0.117539 10 2 0.0787638 10 3 0.0718524 10 2 0.32188 10 1 0.205535 10 0 0.307342 10 4 1 0 0 4820 3956
670 -2142.97 0.0115926 10 3 0.841246 10 3 0.599837 10 4 0.131003 10 1 0.0758173 10 3 0.0939369 10 2 0.32188 10 0 0.205535 10 0 0.116949 10 2 1 0 0 4820 3960
680 -2182.26 0.0115926 10 0 0.706567 10 2 0.559099 10 1 0.105404 10 1 0.128773 10 5 0.106882 10 1 0.448798 10 2 0.181082 10 1 0.423904 10 4 1 0 0 4820 3989
690 -2147.27 0.0144979 10 2 0.561114 10 3 0.645161 10 3 0.234771 10 1 0.0733655 10 2 0.123077 10 3 0.681427 10 2 0.293501 10 3 0.427022 10 4 1 0 0 4820 4056
700 -2161.4 0.0133554 10 5 0.714334 10 1 1.10984 10 3 0.287768 10 4 0.0532854 10 6 0.055777 10 3 0.527998 10 4 0.18304 10 3 0.146792 10 6 1 0 0 4820 4083
710 -2135.24 0.0143133 10 1 0.727321 10 5 0.768336 10 2 0.111596 10 1 0.0540616 10 5 0.110314 10 2 0.652857 10 1 0.100276 10 3 0.0996338 10 3 1 0 0 4820 4045
720 -2130.18 0.0143133 10 0 0.727321 10 0 0.86292 10 2 0.138624 10 1 0.12243 10 3 0.110314 10 0 0.345933 10 2 0.127317 10 2 0.171028 10 4 1 0 0 4820 4025
730 -2161.79 0.0102549 10 3 0.706817 10 1 0.63163 10 2 0.17918 10 2 0.096826 10 3 0.0561526 10 3 0.545868 10 2 0.15285 10 2 0.29734 10 3 1 0 0 4820 4010
740 -2149.83 0.013891 10 3 0.61672 10 3 0.661427 10 1 0.132283 10 3 0.100461 10 5 0.101506 10 5 0.554468 10 2 0.129866 10 4 0.232668 10 5 1 0 0 4820 3980
750 -2184.73 0.0125377 10 3 0.56744 10 1 0.719571 10 2 0.149611 10 1 0.0997606 10 5 0.13807 10 5 0.69441 10 1 0.302369 10 4 0.244603 10 2 1 0 0 4820 4013
760 -2139.97 0.0124527 10 1 0.605102 10 1 0.446242 10 2 0.186349 10 2 0.103213 10 3 0.134923 10 4 0.648705 10 2 0.207938 10 3 0.319403 10 3 1 0 0 4820 4005
770 -2162.54 0.0124528 10 1 0.605102 10 0 0.34273 10 1 0.0565056 10 3 0.0947785 10 5 0.121581 10 3 0.648705 10 0 0.0830603 10 4 0.418003 10 4 1 0 0 4820 4044
780 -2154.57 0.0142242 10 1 0.649053 10 2 0.917714 10 3 0.230826 10 3 0.103638 10 3 0.118277 10 2 0.489092 10 4 0.200551 10 2 0.174955 10 4 1 0 0 4820 4028
790 -2173.35 0.0133188 10 2 0.77378 10 1 0.697321 10 5 0.208925 10 2 0.0566485 10 4 0.126573 10 2 0.514717 10 1 0.147024 10 2 0.366291 10 4 1 0 0 4820 3987
800 -2149.81 0.0108154 10 4 0.995263 10 2 1.44344 10 1 0.109471 10 3 0.0760009 10 5 0.12659 10 1 0.37457 10 2 0.215675 10 2 0.13037 10 4 1 0 0 4820 3994
810 -2158 0.0108154 10 0 0.927805 10 1 1.02826 10 3 0.209851 10 2 0.0433261 10 4 0.150129 10 3 0.430558 10 5 0.215776 10 2 0.223408 10 4 1 0 0 4820 3929
820 -2160.75 0.0131946 10 2 0.781207 10 3 1.09315 10 2 0.146148 10 2 0.0849712 10 4 0.112825 10 1 0.535651 10 1 0.215776 10 0 0.311817 10 6 1 0 0 4820 3969
830 -2151.98 0.0133916 10 3 0.602667 10 4 1.01468 10 3 0.442097 10 3 0.0935217 10 6 0.107409 10 2 0.85381 10 3 0.165604 10 2 0.814575 10 4 1 0 0 4820 3999
840 -2149.26 0.0135925 10 1 0.453241 10 1 0.312104 10 3 0.0689643 10 3 0.0914583 10 2 0.112279 10 4 0.85381 10 0 0.172904 10 2 0.467589 10 4 1 0 0 4820 4032
850 -2173.92 0.0136718 10 2 0.454147 10 1 0.617998 10 3 0.182201 10 3 0.0632511 10 6 0.159844 10 4 0.61688 10 2 0.417513 10 2 0.149348 10 4 1 0 0 4820 4071
860 -2183.37 0.014953 10 1 0.38289 10 1 0.431941 10 2 0.175019 10 2 0.164915 10 3 0.219726 10 2 0.810365 10 4 0.164215 10 1 0.541046 10 3 1 0 0 4820 4060
870 -2137.56 0.0124478 10 4 0.538798 10 2 0.659083 10 3 0.198167 10 1 0.0758221 10 4 0.122137 10 4 0.939653 10 3 0.187264 10 2 0.270549 10 3 1 0 0 4820 4010
880 -2130.41 0.0116988 10 1 0.716726 10 1 0.712025 10 4 0.313216 10 1 0.0973978 10 5 0.122137 10 0 0.51648 10 4 0.125129 10 2 0.117647 10 5 1 0 0 4820 3991
890 -2114.95 0.0112204 10 2 0.952078 10 3 0.712025 10 0 0.0432652 10 3 0.0272305 10 5 0.129508 10 4 0.609131 10 2 0.138113 10 3 0.260551 10 1 1 0 0 4820 3894
900 -2123.05 0.010564 10 3 1.05394 10 1 0.883973 10 1 0.169687 10 3 0.0724202 10 5 0.0936348 10 1 0.368416 10 3 0.212604 10 3 0.400658 10 4 1 0 0 4820 3892
910 -2140.53 0.010564 10 0 0.878299 10 2 0.602179 10 2 0.140943 10 1 0.0863283 10 5 0.0904047 10 3 0.479752 10 1 0.0661148 10 3 0.194882 10 5 1 0 0 4820 3958
920 -2118.68 0.010564 10 0 0.830106 10 2 1.13376 10 3 0.248439 10 1 0.168487 10 5 0.141808 10 2 0.472967 10 2 0.127431 10 4 0.137078 10 6 1 0 0 4820 3938
930 -2173.29 0.0124309 10 2 0.896775 10 1 0.834571 10 3 0.136477 10 1 0.103988 10 5 0.134242 10 2 0.32366 10 2 0.121905 10 3 0.0204965 10 3 1 0 0 4820 3955
940 -2165.27 0.0124309 10 0 0.910199 10 4 1.03569 10 2 0.337533 10 3 0.0868238 10 6 0.0665128 10 5 0.493885 10 3 0.0875533 10 1 0.508673 10 4 1 0 0 4820 4021
950 -2164.51 0.0169614 10 3 0.890067 10 3 1.00863 10 1 0.185268 10 2 0.0634316 10 1 0.0282717 10 1 0.414429 10 1 0.109668 10 3 0.0970715 10 4 1 0 0 4820 3982
960 -2206.73 0.016476 10 2 0.691585 10 2 1.24257 10 4 0.193953 10 1 0.107482 10 5 0.0424688 10 5 0.544482 10 3 0.167808 10 3 0.409116 10 3 1 0 0 4820 4008
970 -2178.72 0.0156648 10 2 0.593217 10 2 0.53202 10 5 0.193953 10 0 0.10339 10 3 0.138134 10 3 0.745204 10 1 0.219393 10 1 0.301537 10 7 1 0 0 4820 4072
980 -2127.89 0.0129765 10 2 0.593217 10 0 0.578635 10 2 0.193953 10 0 0.0903664 10 5 0.0841168 10 2 0.675334 10 2 0.157852 10 3 0.339693 10 4 1 0 0 4820 4018
