iteration logLik alpha alpha_p alpha_a beta beta_p beta_a delta delta_p delta_a rSAV rSAV_p rSAV_a rSAVI rSAVI_p rSAVI_a rSAI rSAI_p rSAI_a rSC rSC_p rSC_a rSCI rSCI_p rSCI_a rInfVac rInfVac_p rInfVac_a rAsymptomatic rAsymptomatic_p rAsymptomatic_a data_p data_a
930 -1639.91 0.0166517 10 1 0.607118 10 1 0.56528 10 3 0.280407 10 5 0.139821 10 4 0.196339 10 3 0.337675 10 3 0.28327 10 2 0.387759 10 6 0.6 0 0 3630 3001
940 -1668.05 0.01902 10 1 0.670623 10 2 0.578452 10 4 0.146746 10 5 0.0779623 10 7 0.0802116 10 4 0.333451 10 2 0.163808 10 1 0.345289 10 5 0.6 0 0 3630 3043
950 -1607.67 0.0131986 10 3 0.890459 10 4 0.719556 10 5 0.144758 10 1 0.135204 10 5 0.103978 10 4 0.487155 10 2 0.232256 10 1 0.184022 10 4 0.6 0 0 3630 3005
960 -1628.69 0.0115919 10 1 0.873917 10 1 0.719556 10 0 0.391768 10 2 0.196258 10 2 0.137185 10 2 0.257068 10 2 0.194389 10 4 0.944668 10 3 0.6 0 0 3630 2915
970 -1640.64 0.0162585 10 3 0.417787 10 3 0.774286 10 3 0.145269 10 1 0.210192 10 4 0.206466 10 1 0.488565 10 3 0.237153 10 3 0.384087 10 3 0.6 0 0 3630 3024
980 -1645.4 0.019875 10 4 0.417787 10 0 0.552645 10 3 0.440508 10 3 0.473909 10 3 0.280413 10 2 0.994987 10 4 0.281265 10 3 0.682382 10 6 0.6 0 0 3630 3116
990 -1664.55 0.02014 10 2 0.442765 10 2 0.802264 10 2 0.260228 10 2 0.287409 10 4 0.201823 10 1 0.564202 10 3 0.138918 10 3 0.996173 10 5 0.6 0 0 3630 3092
1000 -1614.73 0.0167121 10 2 0.585869 10 1 0.802264 10 0 0.244147 10 1 0.232323 10 4 0.128691 10 6 0.508529 10 2 0.142345 10 6 0.174956 10 8 0.6 0 0 3630 3065
1010 -1639.5 0.0201442 10 2 0.590903 10 4 1.03391 10 4 0.475544 10 1 0.22798 10 6 0.126046 10 3 0.565134 10 2 0.322487 10 2 0.242577 10 5 0.6 0 0 3630 3087
1020 -1653.43 0.0199779 10 2 0.638526 10 2 1.11589 10 5 0.25806 10 4 0.083406 10 3 0.185389 10 1 0.439963 10 4 0.17075 10 4 0.185427 10 2 0.6 0 0 3630 3058
1030 -1667.73 0.0199779 10 0 0.664608 10 4 1.06144 10 1 0.193279 10 4 0.228521 10 5 0.0823654 10 1 0.346259 10 1 0.127463 10 3 0.815741 10 3 0.6 0 0 3630 3052
1040 -1627.84 0.0172329 10 3 0.838412 10 1 1.34083 10 2 0.0757367 10 6 0.0872196 10 5 0.126359 10 5 0.353685 10 2 0.177979 10 3 0.302787 10 4 0.6 0 0 3630 3026
1050 -1660.19 0.0169027 10 2 0.666069 10 2 0.843509 10 2 0.0518564 10 3 0.14104 10 4 0.10333 10 3 0.276471 10 3 0.272223 10 4 0.173068 10 4 0.6 0 0 3630 3015
1060 -1655.41 0.0189306 10 2 0.593527 10 2 0.936791 10 3 0.0863583 10 3 0.104437 10 2 0.0322267 10 7 0.582642 10 2 0.206267 10 3 0.336669 10 5 0.6 0 0 3630 3052
1070 -1616.93 0.0177995 10 2 0.586963 10 4 0.424514 10 5 0.192038 10 5 0.151634 10 7 0.0622837 10 6 0.485814 10 3 0.157476 10 5 0.286918 10 3 0.6 0 0 3630 3117
1080 -1625.27 0.0160886 10 4 0.931386 10 3 1.67859 10 5 0.134913 10 6 0.199132 10 1 0.0598189 10 2 0.430044 10 4 0.178264 10 3 0.30371 10 5 0.6 0 0 3630 3000
1090 -1611.73 0.0137496 10 2 0.77052 10 3 0.642176 10 4 0.143026 10 4 0.128008 10 2 0.10393 10 3 0.389558 10 1 0.141932 10 3 0.540321 10 2 0.6 0 0 3630 2957
1100 -1616.78 0.0154836 10 2 0.986597 10 2 0.832277 10 2 0.205495 10 1 0.120335 10 3 0.0721637 10 2 0.285968 10 2 0.136421 10 4 0.287608 10 3 0.6 0 0 3630 2985
1110 -1630.06 0.0123874 10 2 0.942915 10 1 0.751111 10 2 0.205495 10 0 0.0724128 10 4 0.0907525 10 3 0.285968 10 0 0.148294 10 2 0.508658 10 2 0.6 0 0 3630 3018
1120 -1619.47 0.0137965 10 1 0.922721 10 2 0.95644 10 3 0.242572 10 1 0.202596 10 3 0.120492 10 1 0.336651 10 3 0.179864 10 4 0.164312 10 5 0.6 0 0 3630 2911
1130 -1630.31 0.0133278 10 1 0.748002 10 2 0.60492 10 2 0.70142 10 2 0.102448 10 2 0.153369 10 2 0.416123 10 1 0.179864 10 0 0.107706 10 4 0.6 0 0 3630 2899
1140 -1629.18 0.0126115 10 1 0.788698 10 3 0.659744 10 2 0.11439 10 4 0.0830502 10 4 0.153369 10 0 0.297661 10 1 0.183218 10 2 0.15769 10 5 0.6 0 0 3630 2954
1150 -1629.65 0.0179441 10 5 0.784168 10 2 0.613319 10 1 0.270865 10 4 0.166165 10 2 0.209121 10 3 0.444241 10 4 0.216774 10 3 0.061626 10 2 0.6 0 0 3630 2990
1160 -1638.25 0.0176979 10 1 0.573184 10 5 1.04318 10 1 0.111525 10 2 0.0891024 10 5 0.0752117 10 2 0.593216 10 1 0.175224 10 1 0.0968954 10 4 0.6 0 0 3630 3046
